word,onset1,vowel1,tone1,onset2,vowel2,tone2,specTilt_1,specTilt_2,specTilt_3,specTilt_4,jitter_1,jitter_2,jitter_3,jitter_4,shimmer_1,shimmer_2,shimmer_3,shimmer_4,hnr_1,hnr_2,hnr_3,hnr_4,amp_1,amp_2,amp_3,amp_4,f1_1,f1_2,f1_3,f1_4,f0_1,f0_2,f0_3,f0_4,specTilt_1_v2,specTilt_2_v2,specTilt_3_v2,specTilt_4_v2,jitter_1_v2,jitter_2_v2,jitter_3_v2,jitter_4_v2,shimmer_1_v2,shimmer_2_v2,shimmer_3_v2,shimmer_4_v2,hnr_1_v2,hnr_2_v2,hnr_3_v2,hnr_4_v2,amp_1_v2,amp_2_v2,amp_3_v2,amp_4_v2,f1_1_v2,f1_2_v2,f1_3_v2,f1_4_v2,f0_1_v2,f0_2_v2,f0_3_v2,f0_4_v2
ninu,n,i,H,n,u,L,2.226742538,6.206116237,4.129638359,6.095312085,0.01271,0.00475,0.00137,0.00499,0.03511,0.01931,0.01553,0.04177,11.7756266,14.14019034,20.1955124,17.49991557,65.81570867,67.67866361,68.26833421,66.92336508,388.605993,394.1436716,397.7942959,393.6971165,164.942236,171.1370233,173.8760473,172.7939329,0.820765067,-2.930312804,-10.66021449,4.198644898,0.01892,0.02214,0.0859,NA,0.02471,0.02325,0.15429,NA,13.03605574,5.967700272,3.249666255,1.271653887,65.13822056,66.13817015,66.57662385,54.88885733,851.5224266,799.9843537,671.4798771,861.8194697,162.6390682,150.2324578,129.0867037,124.3462578
nani,n,a,L,n,i,L,-6.497515674,-7.385690076,-7.311505228,-6.872365033,0.02095,NA,NA,NA,0.18331,NA,NA,NA,7.877147285,-0.313336096,-3.993218928,-5.678754847,66.15516321,67.94974359,66.48854132,64.70380602,647.13491,680.9539473,656.4107135,608.3494878,124.1201477,118.7565221,114.6664635,110.5579863,-11.7379783,-9.684062187,-10.07248269,0.021099268,0.10002,0.13563,NA,NA,0.40726,0.40805,NA,NA,5.22183999,3.316279374,-2.905197518,-3.787035519,63.90292566,62.69946986,60.81294353,53.74306106,396.3131422,456.1258306,438.8386673,420.286375,108.9080907,104.5906425,96.9253551,96.20842693
nina,n,i,L,n,a,H,-11.42742959,-11.1217391,-9.72145886,-12.20879182,0.07951,0.0618,0.0671,0.12486,0.37997,0.41653,0.43596,0.43385,5.292919586,5.595191079,5.16811948,5.069208083,63.96528772,63.97456461,63.59171855,62.2046472,416.7546852,430.7412088,432.4098478,435.360026,114.1374997,111.7613089,110.1406316,107.9781461,-9.26887222,-10.34290322,-8.729012752,10.13601456,0.00626,0.01103,0.02041,0.00953,NA,0.0774,0.10739,0.06766,4.988393089,6.406132022,3.145248967,11.78580093,70.64208197,70.87596043,68.10246174,58.29526604,690.5809518,693.3896236,739.8336729,733.1412507,119.6990917,127.3628085,140.9739836,149.0361444
nani,n,a,L,n,i,M,-9.123890832,-7.063429356,-8.033277688,-7.648246655,NA,NA,NA,0.23141,NA,NA,NA,NA,-1.913278312,-1.106310804,-2.13242213,-1.795403784,63.76119037,65.22699648,65.37701451,62.80507225,628.7086657,641.1460068,625.3325218,579.3264654,115.1755596,113.7536174,112.7965996,110.5923385,-12.74305747,-11.34397904,-10.48302467,-6.107056945,0.00251,0.00297,0.00595,0.02443,0.01118,0.01871,0.05903,0.26518,23.22756061,28.92461797,21.1688258,16.692388,68.23463905,67.99160978,65.94663577,58.69063605,326.0960357,323.1198601,327.1844461,318.3041453,129.1595125,128.0737617,128.4468818,126.9938704
ninu,n,i,M,n,u,M,-9.894253334,-9.158602326,-11.50100192,-11.63961757,0.01708,0.00231,0.00131,0.00858,0.11061,0.01519,0.01553,0.07152,20.0618396,25.07572549,26.78637132,19.60143034,66.20435034,67.38604832,67.41947127,66.64104562,328.6392857,326.6636212,323.0749754,324.6623997,135.4508253,133.660252,132.425157,130.6287173,-11.38250819,-8.585781241,-8.053260938,-5.747709904,0.00581,0.00513,0.0083,0.02154,0.01662,0.01847,0.05988,0.21945,18.39922812,20.98893248,18.26724844,15.15067131,68.09809534,66.91436607,65.10620815,58.47549739,554.5703557,582.6660406,678.5459323,524.1221063,131.4570468,127.9194292,128.5752724,126.9779658
nunu,n,u,H,n,u,H,1.912564889,1.968280582,1.663301796,0.556387514,0.00517,0.00476,0.00192,0.00242,0.03244,0.01635,0.01685,0.08161,18.94379554,17.13838159,21.13717246,20.37148544,65.14647983,65.98844947,66.06273093,64.66523791,625.643023,721.0096573,758.9193228,762.7408265,156.6924774,159.3660582,160.458639,159.6867522,1.19042447,2.41782479,8.855223193,17.29954005,0.00307,0.00214,0.00716,0.01855,0.01446,0.01885,0.06082,0.24657,18.62637876,18.55646582,15.26061707,14.53389097,65.06259855,64.80319948,61.26726138,54.15880507,708.6927764,760.7053679,666.8293313,685.6696442,159.0897748,159.2579243,162.0761285,156.5782335
nuna,n,u,M,n,a,H,-5.852831469,-6.985929543,-8.77240837,-10.52214881,0.00384,0.00211,0.00315,0.00278,0.05472,0.01968,0.01822,0.05532,19.82613493,22.96305356,18.40069755,17.49703784,63.05116617,64.61784184,65.12288649,64.26426873,1107.73748,1080.839762,960.92318,433.4944993,143.2400442,142.4298391,140.2874963,138.0260519,0.301125059,0.571333612,8.916251225,14.07327937,0.00574,0.00436,0.01344,0.02521,0.06088,0.0196,0.08624,0.12539,18.35476192,18.11924611,7.00468582,9.402312967,68.14174574,69.65656965,65.82950273,54.89831696,670.6707032,689.466432,740.4987456,900.0863713,155.540885,156.8283311,164.3048074,152.2271593
nuna,n,u,L,n,a,M,-8.045794564,-6.826774264,-7.037177718,-7.259433931,0.06655,0.09943,0.10529,0.08376,NA,NA,NA,0.42947,6.269252457,1.830155273,1.74948509,2.79619993,63.13366223,62.66344418,63.02258003,63.02528644,453.3580971,703.9367526,731.3322488,537.7414573,122.8954516,117.3430378,116.5505815,116.7501541,-10.318076,-9.863433328,-7.881831765,-2.577127948,0.0051,0.00251,0.00915,0.02807,0.02109,0.02723,0.03491,0.18317,18.14147193,23.18201437,11.81477674,4.053626359,68.88508851,69.31619644,67.01535216,58.55919039,629.9105512,654.7810793,663.081903,661.4809055,135.0347139,135.6262813,137.9791784,138.6167698
nuni,n,u,M,n,i,H,-6.789294703,-7.864970186,-8.059959809,-6.941455051,0.01114,0.00306,0.00141,0.00219,0.09627,0.02186,0.0004,0.02641,18.72292786,24.31990706,25.76496395,19.79992836,64.72964281,65.46034273,65.464111,65.01583922,1018.347057,925.9737345,959.8980246,1124.854055,140.0341222,139.9473497,140.634371,141.7844231,2.044625395,3.085117008,5.746479635,15.86598758,0.00466,0.00175,0.00324,0.01797,0.0194,0.01797,0.04201,0.19358,17.91902508,22.44169751,21.68931182,18.13522661,66.25562486,66.32371571,64.00661411,58.62177503,387.5368125,407.9650012,405.1455425,478.2036527,157.5187399,160.67599,162.3143815,156.4026703
ninu,n,i,H,n,u,L,0.594489192,0.910969053,1.582969258,3.07633886,0.00655,0.00191,0.00243,0.00297,0.01348,0.01275,0.03138,0.06614,14.32288148,22.11070769,19.95358171,22.56974128,67.30759811,67.6842376,66.41528675,63.84266631,354.5885458,352.8897047,364.9196085,371.2679744,160.0423459,162.8096783,162.4453554,161.1088719,4.140003785,-6.563963784,-12.2521855,0.014629808,0.00703,0.03687,0.09116,0.12607,0.04985,0.08739,0.13634,NA,12.14531979,4.76068419,4.451194542,-0.302456661,66.10139612,67.45658705,67.08668216,54.90160786,572.7303525,582.6701364,582.6925411,668.3390952,162.8189127,144.6394285,122.2454477,118.6939416
ninu,n,i,L,n,u,M,-11.20632985,-11.56985894,-9.498666582,-9.66146863,0.02314,0.00349,0.00186,0.01987,0.01998,0.01113,0.0076,0.10358,22.46326547,23.22519048,26.77257061,24.67741115,67.71668037,68.06571623,67.5633208,66.55975101,316.071412,319.3988993,321.9198761,316.7408944,127.9943967,126.534449,125.790519,126.1109436,-9.689426332,-11.44511825,-9.958363458,-1.383604263,0.00701,0.00298,0.00466,0.02288,0.08627,0.0263,0.0335,0.15555,19.21990224,25.57603556,20.33766811,12.90892168,63.97982326,64.469228,63.09369423,57.36108303,862.7238467,819.8146103,735.1231597,835.5833199,138.2577519,139.7948517,140.572664,138.2158202
nuni,n,u,H,n,i,H,3.374811117,5.712867917,4.949321396,3.538762887,0.00617,0.00161,0.00209,0.00254,0.04915,0.02763,0.0092,0.01357,16.49489641,23.5075954,22.74955792,20.17901978,66.33627716,66.51152946,65.83460795,64.0072375,682.3205542,713.2328333,756.5533226,621.8171219,161.1279646,162.7780912,162.0457947,160.2722037,1.879924959,1.733144453,6.064244435,16.9047335,0.00277,0.00214,0.00655,0.02003,0.00978,0.0204,0.04596,0.18758,21.16941738,20.70156016,18.13408608,15.79271273,65.45490464,64.71223328,62.44970421,56.37744392,432.3910093,437.4274289,442.7562466,621.6615145,159.8125498,159.5946667,160.4932128,154.2773244
nanu,n,a,L,n,u,H,-9.020330074,-9.428625764,-9.865631636,-9.153888506,0.02326,NA,NA,NA,0.04744,NA,NA,NA,1.260185345,-1.597105189,-2.225522617,-3.36718617,66.90729217,68.60778461,68.30365007,66.07866997,644.9118258,670.4366796,660.4146657,630.7209642,122.1130233,118.2933724,116.2164681,113.5497464,-9.477412811,-10.60569546,1.330955259,22.46405319,0.12243,0.0159,0.02415,0.00941,0.39419,0.03508,0.16847,0.13788,7.316186743,10.51458934,7.109865938,16.1370606,65.64393017,69.03984719,66.45509956,59.63181187,355.0569146,739.7061445,781.5015998,896.1616968,117.7224193,129.8449075,153.0314391,163.2320811
nunu,n,u,M,n,u,L,-8.62598838,-7.969822408,-7.891175606,-8.348493517,0.0058,0.00387,0.00381,0.00051,0.08985,0.02417,0.03986,0.04886,17.01122661,18.32902935,18.54247828,19.6686429,64.61637791,65.42001753,64.85110506,64.02585096,1037.723237,964.4253835,955.8736018,1006.299145,137.082718,134.3629586,132.475729,130.9485627,-8.477018959,-8.387558215,2.861370605,-4.440749642,0.1158,0.06681,0.02189,NA,0.46049,0.31789,0.19753,NA,3.507064063,2.441542844,4.649848261,0.980559237,63.48232163,62.40230363,57.02037524,50.14358532,677.0225807,656.1848101,737.4899966,934.0369632,116.789578,121.3288779,123.7042409,105.5259784
nana,n,a,H,n,a,M,1.685299541,-0.30743292,0.249070673,-2.233598299,0.00546,0.00315,0.00302,0.00926,0.17537,0.02996,0.0246,0.09487,17.41636556,21.41501816,19.03535021,10.95732979,69.32771297,73.31816158,73.37119784,70.48072557,682.4629079,702.7316018,691.7951403,647.85587,152.5677072,153.3924012,153.102832,149.3274161,-11.3052863,-10.23879114,-8.336207946,-3.131249148,0.00411,0.0031,0.00491,0.03506,0.03056,0.01611,0.10777,0.22522,16.31373415,18.94993821,16.45385153,8.43320529,68.48650815,68.64846762,65.91099953,56.97450168,607.2295799,642.4828368,655.3598218,566.9595059,133.5496222,131.0549054,130.988027,128.6611081
nanu,n,a,H,n,u,H,3.029592424,2.249948359,0.807937163,1.115170731,0.00418,0.00491,0.00197,0.00369,0.16545,0.04675,0.04569,0.11287,17.39921384,16.62501108,20.06377325,17.61893441,68.41804126,72.50687831,72.95517012,68.97349161,719.5390948,723.1463558,710.8379083,669.2013569,155.9088988,157.5041535,159.2439803,160.7580017,1.480486954,1.172690037,4.99180112,12.42836736,0.00517,0.0019,0.00394,0.03087,0.03632,0.01963,0.08438,0.19592,20.0861039,23.58807948,18.32160844,13.46836967,66.5372729,66.54688623,64.45359798,56.62312745,743.3592674,759.49606,790.8299845,540.2944757,161.6804162,160.5222874,160.5105335,156.7021613
nanu,n,a,H,n,u,M,2.706810252,3.077976436,3.032245685,2.978922147,0.00491,0.0036,0.00311,0.00372,0.16508,0.02983,0.05764,0.12818,17.06212408,17.33060761,17.54429307,17.66715497,71.68428394,75.14583439,74.88061378,70.20772459,706.453853,726.9165553,710.2166718,658.6248164,159.4429209,159.7925261,161.0256808,160.4737427,-10.59572209,-9.623847407,-8.962934273,-5.480831813,0.00354,0.00254,0.00343,0.01336,0.0128,0.01474,0.07214,0.12695,19.712682,21.67057351,23.84520638,15.58591335,67.4550468,67.53430365,65.47247931,57.96671239,884.1004615,603.9667534,607.8984534,479.5060456,138.4888506,139.2301888,139.4456725,138.1972659
nina,n,i,H,n,a,H,3.321683851,4.751145851,3.888982423,2.032498978,0.00757,0.00325,0.00216,0.00464,0.02095,0.0175,0.01518,0.03103,14.44754815,15.89569525,17.70110418,16.73035153,66.09852707,67.50003976,67.31125093,65.49274415,436.486101,431.7051024,440.1839944,441.5772532,162.2818295,166.8958286,167.4139255,164.5054461,3.242484366,2.963847871,9.03052526,11.70534772,0.00391,0.00304,0.0147,0.02291,0.06243,0.02278,0.06051,0.16457,17.22427085,20.09558182,7.445989506,6.518490329,69.34098035,71.4365801,68.78672394,58.72983378,663.3613336,697.0063417,743.3998126,909.3708225,159.6531169,159.0226403,165.8893918,158.7142291
nanu,n,a,L,n,u,M,-7.346506272,-6.525023804,-7.57035348,-5.838194675,0.00598,0.00524,0.0062,0.00596,0.07313,0.04564,0.05152,0.1267,15.11991452,17.82236821,12.50937986,12.53902575,65.86646643,69.10373567,69.08326248,65.84969243,612.1672651,668.3858284,649.4662941,548.3851791,133.7556781,130.6190967,128.8706259,125.2568847,-5.825453141,-5.543685368,-4.730019397,0.180817957,0.00521,0.00376,0.00583,0.02195,0.01785,0.03457,0.07488,0.16289,19.59929763,20.26246335,17.34392368,11.32078899,66.53067305,66.08633705,63.58419011,56.27111229,918.9593543,737.2135358,666.0711125,641.6850137,143.8033006,145.8200309,147.1573052,141.1998861
nini,n,i,L,n,i,L,-11.06401488,-11.70625846,-12.65139578,-4.88480269,0.11424,0.09311,0.09186,0.2464,NA,0.3904,0.31714,0.11137,7.906918907,6.735587765,6.084059443,1.036049708,67.97378083,67.58260883,64.45057555,56.23756468,321.8114388,342.6819669,370.8617449,342.5809991,118.1717508,115.356265,107.7058948,106.2229439,-12.00864571,-12.96640347,-10.78954701,0.580038087,0.05337,0.05256,0.14576,NA,0.43116,0.41336,0.25715,NA,5.638091721,6.723757004,5.153653707,2.007303336,66.68302782,66.43570422,62.1666892,49.61757885,343.730848,345.1063938,360.9431508,587.7129794,121.0801734,112.855358,106.6697191,106.3916433
nina,n,i,M,n,a,M,-7.157418862,-7.446891043,-7.75540599,-9.426543925,0.0208,0.00249,0.00441,0.00326,0.10325,0.01989,0.0114,0.04383,14.65460365,24.38356492,19.92828125,15.95769196,65.26076395,66.17418171,66.06326047,65.43238731,350.8906609,354.5101681,351.101907,337.1357561,141.8596099,142.5819438,142.45316,141.0684894,-10.25244158,-10.45806307,-8.986774515,-1.331490208,0.0034,0.00302,0.00731,0.0199,0.07007,0.00746,0.06342,0.18296,16.93899272,18.33364955,12.89086502,6.803244851,68.49974587,69.22081888,67.25103652,57.0184798,626.5277017,664.8024552,682.4897371,732.8835149,137.6808413,136.7668796,137.6894727,135.8449304
ninu,n,i,H,n,u,M,10.20360396,1.103997565,0.99306319,-0.63368749,0.00683,0.00347,0.003,0.00615,0.01553,0.01818,0.01574,0.01666,13.79186549,16.85872501,13.37751914,13.17777084,64.52484584,66.58040708,67.20193199,66.05857186,424.80843,423.6999049,428.2706723,425.6449452,148.5244679,159.5127653,158.7986081,155.774199,-9.314598739,-8.933239963,-8.71098194,-4.927012748,0.00698,0.00138,0.00246,0.01535,0.03448,0.0119,0.05887,0.17722,21.67750341,24.65317885,23.84000163,15.86276876,65.956237,66.72623194,64.72655652,58.17383081,1078.363336,889.6627973,609.6828472,369.9475956,138.2626611,138.3510769,138.3465338,132.3397087
nani,n,a,H,n,i,H,6.407393339,5.731128023,4.485446097,3.275153607,0.00714,0.00216,0.00279,0.00343,0.21096,0.03694,0.02,0.08832,14.95583462,19.03633322,17.72940071,14.72972337,68.54757782,72.80693861,73.93174679,71.1668478,716.8493482,766.9263367,754.1514001,698.4376489,163.5677317,166.0065395,167.264158,166.1890965,5.492198802,4.719110729,4.701230851,7.499247143,0.0067,0.00107,0.00175,0.00321,0.03629,0.01745,0.02899,0.04253,17.04739147,20.40320471,18.21722962,19.92729999,65.23648538,66.22594876,65.72975886,63.55342749,441.7029725,430.9413573,440.0780536,453.2523738,167.7380592,168.1584288,166.613827,164.7174352
nini,n,i,M,n,i,M,-2.546055893,-4.850482914,-7.183605387,-8.924711566,0.01545,0.00582,0.00281,0.003,0.0683,0.02111,0.02322,0.07485,18.69456423,16.82329517,18.6507136,20.35006396,65.64666115,67.4118659,67.60810377,66.2261152,380.4796046,370.0847411,343.3968499,324.5056304,148.1047216,147.0284207,144.6952714,142.5413656,-6.524156989,-7.98528312,-5.164718001,1.867829772,0.0047,0.00254,0.00509,0.02054,0.02888,0.02484,0.05993,0.17039,15.88316721,20.95436477,17.49552907,11.74203532,66.32944163,66.11131515,62.55245424,54.52941232,355.1616531,339.413531,347.128728,345.9707307,146.5978492,144.2980879,143.4870039,136.1461911
nina,n,i,H,n,a,M,0.397039616,0.254729433,0.533190416,0.133426338,0.00841,0.00274,0.00253,0.00405,0.05128,0.01021,0.01901,0.02797,13.02720234,18.88738712,18.61525521,11.92533072,65.27699971,66.72736706,67.12959775,66.58699476,443.1424088,449.1243792,461.5237879,467.3911877,158.3344137,160.1919209,160.3882132,158.369689,-10.12379929,-9.849242879,-7.059375967,0.090283161,0.00537,0.00524,0.01925,0.01624,0.04554,0.01211,0.10567,0.14913,11.30347335,13.97803521,6.954236747,9.908598993,70.0556712,70.17113342,67.59426127,58.03127247,644.8723568,696.057046,672.9019391,531.1578126,139.0726577,133.8327239,136.1964982,135.6293551
nani,n,a,M,n,i,H,-6.313800843,-8.66143035,-9.222255078,-10.12771358,0.00475,0.00664,0.0017,0.00333,0.16158,0.011,0.02652,0.11305,11.40550993,13.11538411,18.22009722,16.30790592,68.07488522,70.38258081,70.46576362,68.74340617,647.0360744,659.2077773,618.7014262,567.6858442,141.2906215,138.4156775,137.8050692,138.927336,2.724356809,2.722166177,3.202846974,5.906927806,0.00684,0.00375,0.00341,0.00675,0.03349,0.0101,0.02385,0.06634,15.79564412,20.58945701,19.98660301,18.71691305,64.93347155,65.63999189,64.74207124,62.62389943,426.285656,430.0975429,437.3419916,461.3995593,161.9303401,164.2045911,163.228959,161.243239
nina,n,i,M,n,a,L,-4.672299788,-5.333007316,-6.343616263,-7.632235842,0.00797,0.00104,0.0016,0.00976,0.12296,0.02182,0.00537,0.01475,13.50953095,20.96027868,18.24299375,11.61302104,65.6229425,67.74222354,68.21467389,68.01020646,367.9031443,370.4591096,367.9656198,361.5684889,146.5733709,147.5550521,147.409043,144.9250766,-10.41218396,-7.175744446,-5.408641563,NA,0.07638,NA,NA,NA,NA,NA,NA,NA,-3.60853004,-2.37930776,-0.921067921,-4.139116331,68.61599809,67.68843305,65.09999574,54.63421997,633.0161538,685.9372144,680.1817724,645.7587112,117.4410693,107.5588241,103.6300953,NA
nunu,n,u,H,n,u,L,8.601298556,6.504674479,6.718913654,8.075362688,0.02798,0.00258,0.00119,0.00605,0.04145,0.0267,0.02428,0.0686,12.60552435,19.30762963,25.13356543,15.91557203,65.90175428,67.0998185,67.39051109,66.24417468,807.6799518,869.6840976,935.7148626,937.379108,170.9542772,174.2672244,174.9879685,173.1609213,4.844295253,-1.666040324,-10.40128997,-0.327136458,0.00338,0.02086,0.08488,NA,0.02694,0.02044,0.20784,NA,13.01222224,5.611079968,2.435822128,1.795078001,65.66546828,66.25079914,67.25247994,54.86693689,914.3350884,791.9174404,739.5369871,859.2056701,168.1854096,155.5938679,126.5878515,109.8526516
nunu,n,u,L,n,u,M,-11.91743721,-10.25181442,-10.5565804,-10.65149485,0.01794,0.00173,0.00286,0.01587,0.0852,0.01757,0.01589,0.08561,19.98217329,19.24402188,18.11019751,21.28892751,65.38041183,64.35187568,64.39000958,64.15115273,424.4933731,435.9049217,427.2929392,388.4877067,124.419618,122.6826958,122.1792057,122.9769493,-11.3228169,-11.96334516,-12.63395515,-10.19150552,0.00324,0.00393,0.00113,0.00568,0.04149,0.01316,0.02265,0.01289,23.20395872,21.32230391,24.18316963,14.88687754,65.48891338,66.28854294,66.42802571,63.96869794,307.7509458,451.2829936,516.9079577,744.550196,138.7910412,137.7072302,136.8736879,139.2187225
nina,n,i,L,n,a,M,-10.69353539,-11.41905661,-11.18041715,-9.758510918,0.02392,0.00327,0.00027,0.00203,0.1211,NA,NA,0.08585,13.37345217,22.80884998,21.27884337,25.07807225,68.17738836,66.90832065,67.0658418,66.91771228,357.5631074,361.43992,360.5569545,355.3095572,124.4171808,122.5484217,122.6031461,123.2953723,-11.17979835,-11.11104091,-10.04984768,-5.021664128,0.00264,0.00295,0.00317,0.00849,0.06954,0.02373,0.09782,0.21194,18.05719018,21.91034026,18.69169748,16.50822327,71.73480575,72.56622809,69.83985734,61.60488532,701.1957473,720.4137371,666.0872098,580.5684353,135.9924778,136.4512202,135.6725991,132.991894
nana,n,a,M,n,a,H,-7.728040988,-9.519281357,-8.336286223,-8.60956961,0.01795,0.00251,0.00353,0.002,0.23556,0.00667,0.03607,0.0673,8.932713101,15.73338461,15.45831136,13.93939796,70.53717433,72.44128932,72.54787024,71.12341322,673.5034259,716.7605872,689.6738263,639.7274548,143.9434537,141.4877535,141.8623603,144.0942795,0.628927835,1.936638521,6.400077251,13.70909311,0.00573,0.00164,0.00471,0.01822,0.08966,0.0169,0.17231,0.26304,17.49691698,21.50477398,14.68115366,10.2253238,71.68136889,72.8720823,69.23368434,57.02726436,703.0647357,745.5880008,746.2822916,811.6350979,161.4875699,161.8251844,161.762941,154.9803775
nini,n,i,M,n,i,L,-9.131562108,-10.75849298,-11.23019107,-13.63310952,0.01892,0.00234,0.00412,0.01516,0.10138,0.0211,0.014,0.08514,18.02765801,20.36659485,18.73181147,18.4663567,68.32134981,70.3784319,70.91530609,70.093321,337.593979,332.5950925,325.6090937,316.3925581,142.400561,140.6659424,138.4592789,136.0714158,-12.54784363,-12.46589853,-9.218220041,-0.833925383,0.06639,0.07176,0.17686,0.06342,0.38716,0.36765,0.21849,NA,6.948678753,6.306784157,3.652344895,0.089117179,67.57232461,65.09979511,61.00676752,51.90827587,341.9365896,361.0981956,353.428682,297.0635177,114.4352614,107.9522828,102.8539699,101.4046969
ninu,n,i,M,n,u,H,-8.478365739,-9.520623213,-11.58439504,-12.70941405,0.0253,0.00143,0.00485,0.00571,0.24334,0.01591,0.02134,0.05754,19.60647479,25.68403215,19.10518627,21.46530188,65.26711864,66.75519307,67.44288595,66.8923107,322.574569,320.3846089,316.3718215,313.1970842,140.4561817,139.2855613,137.8306638,136.8714631,0.506590302,1.571579068,2.178488352,2.9324337,0.00851,0.00256,0.00216,0.00413,0.03073,0.01985,0.02525,0.03757,14.57493296,17.22972342,21.42222678,19.6367499,63.55553839,64.62566996,65.14115531,64.56121602,647.3990118,752.03169,832.4496467,750.4956216,156.4099739,160.5367426,162.8606045,163.2446498
ninu,n,i,L,n,u,H,-12.43398023,-9.613498947,-9.641215159,-12.03487971,0.01271,0.00708,0.01598,0.03633,NA,NA,NA,NA,6.060018222,5.830751969,5.795100837,5.874813794,66.62535885,65.71557779,65.23679489,64.57124315,352.5199861,348.6803718,342.6325614,338.9507076,119.3588176,116.4659321,115.0321193,113.7684009,-9.405662618,-9.624211017,0.065201972,15.8119536,0.01372,0.01599,0.01882,0.01441,NA,0.06001,0.07853,0.08886,12.43063008,11.22701968,7.807484658,13.98046356,66.31719435,67.90445783,65.38860939,57.51774468,695.5783467,701.0941533,744.9966082,795.3230974,119.9129526,129.8106254,150.920021,156.2040415
nunu,n,u,L,n,u,H,-9.752116648,-9.895409745,-10.2816203,-12.72740358,0.10208,0.09186,0.12235,0.13691,NA,0.42298,0.31817,0.37822,4.121202491,4.008548907,3.62713449,3.718934393,65.51494139,65.35855125,64.45278607,64.34984381,665.9548026,877.1104658,660.2430834,407.1299765,114.6654442,113.9102818,112.1964737,110.6259731,-10.11708901,-8.689648269,-10.20790409,9.370046401,0.09189,0.01976,0.02547,0.01476,0.439,0.20128,0.20695,0.14858,5.431466386,11.97409012,8.136302406,13.20357221,64.03076474,65.86041038,65.72007757,57.75650186,608.6178026,676.5260215,723.8894575,726.6863585,115.4506847,124.5614722,140.0780653,151.6810536
nanu,n,a,H,n,u,L,3.841103345,3.4780098,0.93366573,-0.460430175,0.00514,0.00314,0.00339,0.00432,0.1572,0.03431,0.05451,0.1136,16.10573879,18.34050604,15.26860383,16.70083397,68.73442568,72.42729669,72.41463258,68.52464735,689.2958977,721.9038852,708.1002379,654.5606323,158.9569368,160.4497604,159.9473641,158.8962339,3.248017931,-3.055170848,-9.87313935,-0.436428445,0.00847,0.0254,0.06048,NA,0.05423,0.02569,NA,NA,10.89478868,4.945913816,1.376760424,-3.677977714,64.08682642,64.70690405,64.9168413,55.65241839,611.274129,785.8264706,733.199552,912.7363835,161.9564679,146.3926926,118.7552383,106.0661869
ninu,n,i,H,n,u,H,3.179548642,3.393584918,3.463840799,3.430112102,0.00825,0.00448,0.00549,0.00308,0.02634,0.01368,0.01789,0.05107,15.61045435,17.07587519,21.05449586,20.42499936,64.31245039,65.66886679,65.89999434,65.0549683,431.9722644,443.7517929,454.3536486,448.1430416,159.2777683,161.4197898,162.6748955,162.8533096,3.406267482,4.203318882,6.669733823,11.32184963,0.00311,0.00184,0.00338,0.01644,0.01407,0.02286,0.04872,0.18138,22.25260612,23.60333757,20.07070043,16.36722995,65.19262149,65.50374957,63.22026883,57.33598266,821.5247531,794.3124343,759.2643761,826.2967004,160.0336978,160.3669036,159.5849444,153.0338792
nanu,n,a,M,n,u,L,-9.064871867,-9.33027187,-10.06211762,-9.737409341,0.00571,0.00342,0.00271,0.00387,0.10607,0.00839,0.0405,0.01476,14.57004919,17.25340343,19.0667494,19.46962683,70.12473945,71.86844979,72.02868396,70.43630266,695.787218,719.233768,664.8862387,586.5130344,138.4844128,137.4348604,138.6124537,138.3344741,-12.23091212,-10.94182904,-6.740681067,2.048126547,0.04467,0.11409,0.05739,NA,0.41328,0.3433,NA,NA,4.576546056,2.544873416,-0.347916047,-4.674640316,65.51502358,63.35023114,59.83743852,52.34993812,605.9871989,845.5614584,645.090515,869.5417172,115.6619672,112.1247034,107.5226773,105.2144523
nuni,n,u,M,n,i,L,-4.0701279,-7.059969885,-7.603928424,-11.10193414,0.01188,0.00393,0.00359,0.00837,0.11414,0.00576,0.00326,0.00554,17.09235044,23.40990557,20.64428719,14.93003471,67.24335862,69.1969571,69.4600632,69.4469747,916.9082207,714.3038676,712.8773733,765.3968085,147.0548641,145.9323626,144.2075686,140.3778868,-11.57894221,-11.71645259,-6.45767889,NA,0.06807,0.11819,0.07972,NA,NA,NA,NA,NA,4.646827507,3.611855187,0.131570797,-3.862659202,65.56625451,63.74843593,60.54826944,51.00211045,421.9119572,411.6879714,420.1059864,459.4024595,109.1683761,105.0386913,103.1720923,NA
ninu,n,i,M,n,u,L,-2.026026938,-4.172331931,-7.194771593,-8.703744133,0.01958,0.00288,0.00398,0.00786,0.11349,0.01489,0.00559,0.02078,17.07186606,19.37645982,17.48489575,13.16823361,66.94980609,68.64814523,69.09713051,68.40152906,348.2416039,345.1878649,335.1913239,326.7847852,147.3418366,146.5540109,143.9966508,140.2758332,-10.72453592,-9.57474147,-4.0274209,-0.755910587,0.13732,NA,NA,NA,0.29703,NA,NA,NA,1.421033447,-1.057253808,-1.052341008,-3.20946134,64.66409363,62.32924227,60.75265302,55.27600867,701.5248688,657.6911687,708.2431363,764.3227346,111.9225768,104.7905597,101.8366272,101.2222477
