subj,word,onset1,vowel1,tone1,onset2,vowel2,tone2,trial,block,specTilt_1,specTilt_2,specTilt_3,specTilt_4,jitter_1,jitter_2,jitter_3,jitter_4,shimmer_1,shimmer_2,shimmer_3,shimmer_4,hnr_1,hnr_2,hnr_3,hnr_4,amp_1,amp_2,amp_3,amp_4,f1_1,f1_2,f1_3,f1_4,f0_1,f0_2,f0_3,f0_4,specTilt_1_v2,specTilt_2_v2,specTilt_3_v2,specTilt_4_v2,jitter_1_v2,jitter_2_v2,jitter_3_v2,jitter_4_v2,shimmer_1_v2,shimmer_2_v2,shimmer_3_v2,shimmer_4_v2,hnr_1_v2,hnr_2_v2,hnr_3_v2,hnr_4_v2,amp_1_v2,amp_2_v2,amp_3_v2,amp_4_v2,f1_1_v2,f1_2_v2,f1_3_v2,f1_4_v2,f0_1_v2,f0_2_v2,f0_3_v2,f0_4_v2
mz1,nani,n,a,L,n,i,M,63,3,-6.476047546,-7.485012198,-8.466711341,-10.2988825,NA,NA,NA,NA,NA,NA,NA,NA,-2.819329397,-0.717844044,-2.044318186,-1.978052487,62.87612603,65.26336753,64.57309853,62.10097256,642.9037694,681.5999296,667.2086043,621.1499904,106.7560731,105.9790727,106.5418503,105.8718511,-11.22871372,-10.57607227,-9.533408257,-4.342883728,0.00203,0.00683,0.01001,0.02695,0.01709,0.04706,0.08672,0.37374,24.36730571,20.74196317,24.57053012,15.83889341,67.22694757,67.06486657,64.24317863,56.3142193,344.0202014,344.6305117,354.5744401,380.182449,128.0944524,125.4579333,122.9063579,120.9782458
mz1,nana,n,a,H,n,a,H,64,3,-6.007719915,-8.328819754,-2.933321932,0.403248193,0.00558,0.00419,0.00372,0.00312,0.15054,0.01506,0.0526,0.11412,12.31284403,14.88114828,15.2807575,17.39041336,70.07288939,71.8385231,71.20541537,67.18736523,657.9501354,677.6943689,659.4234359,622.5671582,147.4268181,147.0459738,150.0479989,152.3207448,-0.690198544,-1.616845915,-1.139168063,8.327157438,0.00666,0.00141,0.00988,0.02807,0.08032,0.01007,0.08835,0.19639,17.73713285,24.20963458,14.74833727,6.985554814,69.27181589,71.00531671,68.41500299,57.54073814,650.2620782,653.9591179,655.6269353,631.5752523,152.1659744,151.0151541,151.945352,150.8530677
mz1,ninu,n,i,M,n,u,L,65,3,-7.793556334,-8.445889245,-9.572456723,-11.39442872,0.00593,0.00388,0.00418,0.00305,0.05428,0.02326,0.01176,0.03591,18.47145407,20.79021381,18.88129543,21.9007349,67.49628379,68.60208339,68.73963128,67.56393982,349.9911761,353.9457963,341.2236741,328.0437465,142.1678199,142.0506823,139.3020225,135.9770457,-10.46630366,-8.006812562,-6.287703571,0.606334712,0.16352,0.23032,0.17899,NA,0.19307,0.02587,0.34188,NA,1.858491998,0.705988952,-0.338227193,-5.513346501,60.06493459,58.77759752,57.29572725,51.94795518,874.4764829,953.4905979,762.2945165,802.7082787,108.7988985,105.1920239,103.8117869,103.5596741
mz1,nina,n,i,M,n,a,L,66,3,-7.820761035,-8.588786586,-10.2510811,-11.28276829,0.00832,0.00525,0.0002,0.00783,0.12337,0.01814,0.00521,0.01753,19.47152525,19.6578406,25.47298862,22.01145229,67.52452437,68.63361697,68.82704777,68.33123359,347.1870738,344.8641548,339.3027676,336.8900976,142.3548455,141.1221326,139.902978,138.6574225,-9.585535557,-6.849213581,-1.854003477,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.57113978,-2.928807122,-3.6151664,-4.674752685,65.23220293,64.05413164,60.18910881,52.09325571,628.4883703,668.8800877,646.6366312,655.6467285,116.6228205,107.7330402,103.6124204,NA
mz1,nuna,n,u,L,n,a,L,67,3,-8.996120467,-10.01662903,-8.542594564,-9.656228339,0.07367,0.07016,0.07731,0.09606,NA,NA,NA,0.439,4.388692916,4.375834524,4.060320838,4.013561209,65.49169615,64.6376268,63.70391492,62.86210521,478.3113312,482.7010831,472.3555522,455.820924,117.1583982,114.9804333,112.7894469,110.5890102,-9.224552383,-7.331450303,-4.578952197,2.992018716,0.0734,NA,NA,NA,NA,NA,NA,NA,-3.042436415,-0.093508497,-0.396003849,-2.038615676,65.18783666,66.87932582,63.80209359,55.22560338,673.585684,752.3774823,720.6419855,664.3974703,109.6059885,106.2022182,103.4315956,105.0450653
mz1,nanu,n,a,L,n,u,H,68,3,-9.302260239,-6.848923136,-8.162944769,-8.420610224,0.0321,NA,NA,NA,NA,NA,NA,NA,-3.545069614,-1.832619921,-2.543769193,-3.578515361,65.51620807,65.88658806,65.46770177,63.24473201,663.2040632,714.6294006,707.3017911,658.4683344,113.6246122,110.7558473,109.380826,107.3878065,-9.046561888,-8.860615873,-6.963789568,13.64444355,0.06189,0.01266,0.01943,0.01794,0.40347,0.02933,0.18386,0.11976,5.206931263,13.75587972,10.02409946,13.00103514,65.42614019,67.18591843,64.28242301,54.81137776,531.7844285,678.7974275,861.809572,927.6694533,117.6644996,127.1313488,146.0335294,151.7092555
mz1,nanu,n,a,M,n,u,M,69,3,-12.36502548,-10.36141091,-11.00511662,-11.35460299,0.00329,0.00259,0.00319,0.00084,0.07078,0.00985,0.0364,0.05395,15.3013039,17.90656554,19.86731409,20.03594019,69.11572897,69.57273454,69.15092726,68.23776177,673.7080692,701.5362638,706.4592207,624.5217501,137.6741068,136.3040934,136.5375492,137.3006619,-9.266850074,-11.4218166,-9.889725251,-3.089641048,0.00521,0.0054,0.00527,0.01373,0.05787,0.021,0.0383,0.23035,22.55170911,21.50757825,20.60201512,13.84217513,67.08784763,67.14955544,64.77495628,58.33596725,809.6886877,329.3097435,341.9022191,507.3671907,139.9301318,135.7013792,134.4459503,130.8240228
mz1,nani,n,a,H,n,i,M,70,3,-9.339731071,-11.04359859,-10.80018076,-10.80341937,0.00735,0.00592,0.00303,0.00534,0.17986,0.02702,0.02976,0.13859,13.89894938,18.15088889,18.45874482,16.53034782,68.68923921,70.47953033,70.02666383,67.50772811,683.8515938,719.1127218,681.5194124,620.9959221,142.0019333,141.6616241,141.5680342,141.6284542,-12.96416887,-10.7184523,-7.204446679,0.459897214,0.01111,0.00324,0.00964,0.02443,0.04722,0.02496,0.04914,0.23676,22.24369711,23.48649656,20.39859363,16.24912794,65.04353812,64.50361581,62.27408247,54.4812782,321.7078023,331.3201011,352.8797826,352.6896861,129.7000164,124.5406785,125.1539052,124.9502293
mz1,nini,n,i,H,n,i,H,71,3,3.303969645,3.672324724,1.387415219,1.805595689,0.00617,0.00258,0.0031,0.00507,0.01666,0.01485,0.01882,0.05615,21.78235397,22.10732895,19.16744324,19.98961261,64.92227628,65.90630226,65.71113778,63.90225295,433.1657043,432.7236854,439.7837914,431.6995222,163.0966471,165.7681033,164.0111117,160.3492185,1.446425637,0.842020014,3.81081586,14.58459036,0.00233,0.00221,0.00453,0.01765,0.01667,0.0297,0.03647,0.23465,24.84078597,23.78233433,21.25786832,16.92375584,64.94994184,64.42486217,61.80137393,55.86471377,410.7681381,422.5476187,441.0812155,413.9165549,159.7750442,158.7769134,157.9436866,153.8206313
mz1,ninu,n,i,M,n,u,M,72,3,-10.04281822,-9.955463805,-9.946291136,-9.257063545,0.00484,0.00118,0.00158,0.0046,0.07038,0.01263,0.00457,0.04779,20.62939557,28.47570956,28.88082101,24.55050303,67.07601723,67.94503018,68.09183466,67.00515578,323.0309201,324.8026062,323.1816377,321.1950844,142.2416769,142.5148356,142.7155398,143.0661252,-11.76806243,-10.97887427,-7.918646132,-1.355326574,0.00349,0.00181,0.00472,0.01493,0.02197,0.02657,0.07551,0.263,20.40712404,27.31844459,20.70764071,15.03324341,66.55075096,66.51556954,63.99087896,55.86819495,312.8143466,584.5981285,552.1376823,407.3438565,138.785671,136.8538751,137.3408967,132.3173932
mz1,ninu,n,i,H,n,u,H,73,3,4.142324535,3.969729119,3.044314018,3.369834798,0.00878,0.0015,0.00259,0.00319,0.02571,0.01192,0.01954,0.03512,18.86280051,24.45388462,18.53944747,23.05739286,66.68888241,67.38628922,66.56929371,64.74935164,406.8924714,404.8083737,406.9370434,406.9432603,165.4677994,170.1137438,168.7625769,166.7691761,5.354907856,4.652820759,7.892757007,17.47636332,0.00177,0.00165,0.00431,0.01363,0.01364,0.01732,0.08582,0.20227,23.00801178,23.76837698,20.67995286,16.33806625,65.08057796,65.35998873,62.8731656,56.34275346,783.2563518,774.2052978,757.8484545,846.5530509,169.2130529,168.2223591,165.879582,156.921213
mz1,nunu,n,u,M,n,u,L,74,3,-4.710456262,-4.909306076,-8.039942347,-3.388363453,0.00308,0.00208,0.00179,0.01606,0.03576,0.02299,0.03338,0.17475,23.78334775,29.86561116,27.64864497,16.14751619,68.89187304,67.69739947,64.80753262,56.49597843,761.3229212,514.3717195,455.7402622,488.5138194,148.5657655,148.7743993,146.545318,139.1290709,-4.624498152,-7.300235966,-4.173681151,10.12198357,0.1429,0.11257,0.13326,NA,NA,NA,NA,NA,0.194175116,2.496977832,-2.93482615,9.617894311,61.82855055,61.21237776,55.8219426,46.50479096,867.4568728,659.5078655,762.4770141,813.5232591,109.9027199,107.0797658,103.5119908,100.971602
mz1,nuni,n,u,M,n,i,M,75,3,-2.07708818,-9.273652288,-9.34736159,-3.392526544,0.0036,0.00389,0.00223,0.01587,0.01635,0.02211,0.03346,0.18096,20.75465586,23.85656983,26.29716625,13.3526216,66.43841411,66.90513153,65.43805488,58.22183764,835.6613806,753.3015881,710.3738324,618.3605773,151.780254,147.6960376,146.6346262,143.0657509,-9.742524629,-10.30799355,-8.5761794,-0.390464224,0.00313,0.00257,0.00481,0.01704,0.02283,0.01643,0.05431,0.26684,24.72324782,27.37740039,20.96972677,17.64599146,68.69655842,68.43695839,65.07016682,54.92384248,308.5918083,307.604622,317.2805108,305.6718804,142.8272908,141.9928163,144.2666106,144.4399308
mz1,nana,n,a,L,n,a,M,76,3,-8.34497621,-7.383285991,-6.213651631,-7.017486215,0.01116,0.00255,0.00278,0.00451,0.01569,0.02025,0.06009,0.16354,9.770910312,19.2480972,19.08196211,12.04010233,68.16063283,69.61175011,69.48179586,67.32135557,671.98052,690.7516521,682.9511055,640.8074179,125.0794282,123.3365993,123.1783558,124.0381515,-11.24238297,-11.6221094,-11.13436875,-10.98372508,0.00571,0.00157,0.00426,0.01812,0.24165,0.02699,0.02638,0.2008,12.56441179,17.94335013,18.49558502,14.12200374,71.91836331,73.42173008,72.81320262,70.08642839,654.9589255,688.3219257,663.8714684,595.7974826,141.5780647,141.0509288,140.8835517,143.3749367
mz1,nani,n,a,H,n,i,H,77,3,5.011896297,3.682239624,4.368019618,2.182989992,0.00812,0.00521,0.00216,0.00373,0.17608,0.05535,0.02271,0.08562,14.86878207,15.22509817,17.48824101,11.69769629,68.46277419,72.62093059,73.4367332,70.75057395,760.0529549,805.1795496,783.7528648,703.7350152,161.6739581,165.5794048,166.6364701,164.9904973,3.70567549,3.244087563,3.024478091,3.148841586,0.01259,0.00181,0.00151,0.00382,0.05284,0.00676,0.03061,0.02055,15.76940278,22.74495424,19.86190126,16.93163628,63.93766862,64.41295481,64.3637379,63.13116656,426.74806,431.4985287,443.5234603,448.773804,166.213035,166.9302303,166.1620668,163.7661263
mz1,nanu,n,a,H,n,u,H,78,3,-1.781481469,-0.931469738,0.852115258,0.696022805,0.00472,0.00385,0.00302,0.01377,0.1481,0.05864,0.06015,0.08481,14.63505784,15.30669769,15.41336641,12.8582528,69.28208411,73.34763665,73.61593462,68.9386245,701.4710004,751.9106167,739.2668598,664.7585641,157.8122265,160.6626383,163.5004043,166.1215446,3.312490972,2.798627388,2.815884416,1.505217155,0.00312,0.00135,0.00314,0.00424,0.0393,0.01049,0.03666,0.0206,18.74250414,21.87998931,15.23769309,9.624346468,65.53763406,65.53856186,64.7460996,63.33433029,897.0957125,807.1386714,855.9088205,936.3297982,168.7931749,167.6793815,164.9646778,160.4233692
mz1,nunu,n,u,L,n,u,M,79,3,-8.639855343,-7.372328749,-8.168264288,-7.910490845,0.12441,0.13985,0.11785,0.13266,0.44434,0.41501,0.40874,0.39624,2.477894356,2.267827503,2.82427666,2.750730461,61.80409736,61.72457379,62.17439908,61.80814617,259.9425904,394.6349934,579.2055077,957.6415283,115.8437088,115.886658,116.1757652,115.9866593,-10.76462127,-9.950198392,-7.568250656,-2.435691078,0.00217,0.00383,0.00494,0.01005,0.04547,0.04739,0.17962,0.22132,23.66463339,19.88897977,20.99944999,16.6608178,65.53369691,65.69544722,63.18634303,55.70270487,667.326952,722.3449361,769.134747,742.0862028,130.7776138,130.8848664,129.8261336,128.0711532
mz1,ninu,n,i,H,n,u,L,80,3,2.226742538,6.206116237,4.129638359,6.095312085,0.01271,0.00475,0.00137,0.00499,0.03511,0.01931,0.01553,0.04177,11.7756266,14.14019034,20.1955124,17.49991557,65.81570867,67.67866361,68.26833421,66.92336508,388.605993,394.1436716,397.7942959,393.6971165,164.942236,171.1370233,173.8760473,172.7939329,0.820765067,-2.930312804,-10.66021449,4.198644898,0.01892,0.02214,0.0859,NA,0.02471,0.02325,0.15429,NA,13.03605574,5.967700272,3.249666255,1.271653887,65.13822056,66.13817015,66.57662385,54.88885733,851.5224266,799.9843537,671.4798771,861.8194697,162.6390682,150.2324578,129.0867037,124.3462578
mz1,nani,n,a,L,n,i,L,81,3,-6.497515674,-7.385690076,-7.311505228,-6.872365033,0.02095,NA,NA,NA,0.18331,NA,NA,NA,7.877147285,-0.313336096,-3.993218928,-5.678754847,66.15516321,67.94974359,66.48854132,64.70380602,647.13491,680.9539473,656.4107135,608.3494878,124.1201477,118.7565221,114.6664635,110.5579863,-11.7379783,-9.684062187,-10.07248269,0.021099268,0.10002,0.13563,NA,NA,0.40726,0.40805,NA,NA,5.22183999,3.316279374,-2.905197518,-3.787035519,63.90292566,62.69946986,60.81294353,53.74306106,396.3131422,456.1258306,438.8386673,420.286375,108.9080907,104.5906425,96.9253551,96.20842693
mz1,nina,n,i,L,n,a,H,1,4,-11.42742959,-11.1217391,-9.72145886,-12.20879182,0.07951,0.0618,0.0671,0.12486,0.37997,0.41653,0.43596,0.43385,5.292919586,5.595191079,5.16811948,5.069208083,63.96528772,63.97456461,63.59171855,62.2046472,416.7546852,430.7412088,432.4098478,435.360026,114.1374997,111.7613089,110.1406316,107.9781461,-9.26887222,-10.34290322,-8.729012752,10.13601456,0.00626,0.01103,0.02041,0.00953,NA,0.0774,0.10739,0.06766,4.988393089,6.406132022,3.145248967,11.78580093,70.64208197,70.87596043,68.10246174,58.29526604,690.5809518,693.3896236,739.8336729,733.1412507,119.6990917,127.3628085,140.9739836,149.0361444
mz1,nani,n,a,L,n,i,M,2,4,-9.123890832,-7.063429356,-8.033277688,-7.648246655,NA,NA,NA,0.23141,NA,NA,NA,NA,-1.913278312,-1.106310804,-2.13242213,-1.795403784,63.76119037,65.22699648,65.37701451,62.80507225,628.7086657,641.1460068,625.3325218,579.3264654,115.1755596,113.7536174,112.7965996,110.5923385,-12.74305747,-11.34397904,-10.48302467,-6.107056945,0.00251,0.00297,0.00595,0.02443,0.01118,0.01871,0.05903,0.26518,23.22756061,28.92461797,21.1688258,16.692388,68.23463905,67.99160978,65.94663577,58.69063605,326.0960357,323.1198601,327.1844461,318.3041453,129.1595125,128.0737617,128.4468818,126.9938704
mz1,ninu,n,i,M,n,u,M,3,4,-9.894253334,-9.158602326,-11.50100192,-11.63961757,0.01708,0.00231,0.00131,0.00858,0.11061,0.01519,0.01553,0.07152,20.0618396,25.07572549,26.78637132,19.60143034,66.20435034,67.38604832,67.41947127,66.64104562,328.6392857,326.6636212,323.0749754,324.6623997,135.4508253,133.660252,132.425157,130.6287173,-11.38250819,-8.585781241,-8.053260938,-5.747709904,0.00581,0.00513,0.0083,0.02154,0.01662,0.01847,0.05988,0.21945,18.39922812,20.98893248,18.26724844,15.15067131,68.09809534,66.91436607,65.10620815,58.47549739,554.5703557,582.6660406,678.5459323,524.1221063,131.4570468,127.9194292,128.5752724,126.9779658
mz1,nunu,n,u,H,n,u,H,4,4,1.912564889,1.968280582,1.663301796,0.556387514,0.00517,0.00476,0.00192,0.00242,0.03244,0.01635,0.01685,0.08161,18.94379554,17.13838159,21.13717246,20.37148544,65.14647983,65.98844947,66.06273093,64.66523791,625.643023,721.0096573,758.9193228,762.7408265,156.6924774,159.3660582,160.458639,159.6867522,1.19042447,2.41782479,8.855223193,17.29954005,0.00307,0.00214,0.00716,0.01855,0.01446,0.01885,0.06082,0.24657,18.62637876,18.55646582,15.26061707,14.53389097,65.06259855,64.80319948,61.26726138,54.15880507,708.6927764,760.7053679,666.8293313,685.6696442,159.0897748,159.2579243,162.0761285,156.5782335
mz1,nuna,n,u,M,n,a,H,5,4,-5.852831469,-6.985929543,-8.77240837,-10.52214881,0.00384,0.00211,0.00315,0.00278,0.05472,0.01968,0.01822,0.05532,19.82613493,22.96305356,18.40069755,17.49703784,63.05116617,64.61784184,65.12288649,64.26426873,1107.73748,1080.839762,960.92318,433.4944993,143.2400442,142.4298391,140.2874963,138.0260519,0.301125059,0.571333612,8.916251225,14.07327937,0.00574,0.00436,0.01344,0.02521,0.06088,0.0196,0.08624,0.12539,18.35476192,18.11924611,7.00468582,9.402312967,68.14174574,69.65656965,65.82950273,54.89831696,670.6707032,689.466432,740.4987456,900.0863713,155.540885,156.8283311,164.3048074,152.2271593
mz1,nuna,n,u,L,n,a,M,6,4,-8.045794564,-6.826774264,-7.037177718,-7.259433931,0.06655,0.09943,0.10529,0.08376,NA,NA,NA,0.42947,6.269252457,1.830155273,1.74948509,2.79619993,63.13366223,62.66344418,63.02258003,63.02528644,453.3580971,703.9367526,731.3322488,537.7414573,122.8954516,117.3430378,116.5505815,116.7501541,-10.318076,-9.863433328,-7.881831765,-2.577127948,0.0051,0.00251,0.00915,0.02807,0.02109,0.02723,0.03491,0.18317,18.14147193,23.18201437,11.81477674,4.053626359,68.88508851,69.31619644,67.01535216,58.55919039,629.9105512,654.7810793,663.081903,661.4809055,135.0347139,135.6262813,137.9791784,138.6167698
mz1,nuni,n,u,M,n,i,H,7,4,-6.789294703,-7.864970186,-8.059959809,-6.941455051,0.01114,0.00306,0.00141,0.00219,0.09627,0.02186,0.0004,0.02641,18.72292786,24.31990706,25.76496395,19.79992836,64.72964281,65.46034273,65.464111,65.01583922,1018.347057,925.9737345,959.8980246,1124.854055,140.0341222,139.9473497,140.634371,141.7844231,2.044625395,3.085117008,5.746479635,15.86598758,0.00466,0.00175,0.00324,0.01797,0.0194,0.01797,0.04201,0.19358,17.91902508,22.44169751,21.68931182,18.13522661,66.25562486,66.32371571,64.00661411,58.62177503,387.5368125,407.9650012,405.1455425,478.2036527,157.5187399,160.67599,162.3143815,156.4026703
mz1,ninu,n,i,H,n,u,L,8,4,0.594489192,0.910969053,1.582969258,3.07633886,0.00655,0.00191,0.00243,0.00297,0.01348,0.01275,0.03138,0.06614,14.32288148,22.11070769,19.95358171,22.56974128,67.30759811,67.6842376,66.41528675,63.84266631,354.5885458,352.8897047,364.9196085,371.2679744,160.0423459,162.8096783,162.4453554,161.1088719,4.140003785,-6.563963784,-12.2521855,0.014629808,0.00703,0.03687,0.09116,0.12607,0.04985,0.08739,0.13634,NA,12.14531979,4.76068419,4.451194542,-0.302456661,66.10139612,67.45658705,67.08668216,54.90160786,572.7303525,582.6701364,582.6925411,668.3390952,162.8189127,144.6394285,122.2454477,118.6939416
mz1,ninu,n,i,L,n,u,M,9,4,-11.20632985,-11.56985894,-9.498666582,-9.66146863,0.02314,0.00349,0.00186,0.01987,0.01998,0.01113,0.0076,0.10358,22.46326547,23.22519048,26.77257061,24.67741115,67.71668037,68.06571623,67.5633208,66.55975101,316.071412,319.3988993,321.9198761,316.7408944,127.9943967,126.534449,125.790519,126.1109436,-9.689426332,-11.44511825,-9.958363458,-1.383604263,0.00701,0.00298,0.00466,0.02288,0.08627,0.0263,0.0335,0.15555,19.21990224,25.57603556,20.33766811,12.90892168,63.97982326,64.469228,63.09369423,57.36108303,862.7238467,819.8146103,735.1231597,835.5833199,138.2577519,139.7948517,140.572664,138.2158202
mz1,nuni,n,u,H,n,i,H,10,4,3.374811117,5.712867917,4.949321396,3.538762887,0.00617,0.00161,0.00209,0.00254,0.04915,0.02763,0.0092,0.01357,16.49489641,23.5075954,22.74955792,20.17901978,66.33627716,66.51152946,65.83460795,64.0072375,682.3205542,713.2328333,756.5533226,621.8171219,161.1279646,162.7780912,162.0457947,160.2722037,1.879924959,1.733144453,6.064244435,16.9047335,0.00277,0.00214,0.00655,0.02003,0.00978,0.0204,0.04596,0.18758,21.16941738,20.70156016,18.13408608,15.79271273,65.45490464,64.71223328,62.44970421,56.37744392,432.3910093,437.4274289,442.7562466,621.6615145,159.8125498,159.5946667,160.4932128,154.2773244
mz1,nanu,n,a,L,n,u,H,11,4,-9.020330074,-9.428625764,-9.865631636,-9.153888506,0.02326,NA,NA,NA,0.04744,NA,NA,NA,1.260185345,-1.597105189,-2.225522617,-3.36718617,66.90729217,68.60778461,68.30365007,66.07866997,644.9118258,670.4366796,660.4146657,630.7209642,122.1130233,118.2933724,116.2164681,113.5497464,-9.477412811,-10.60569546,1.330955259,22.46405319,0.12243,0.0159,0.02415,0.00941,0.39419,0.03508,0.16847,0.13788,7.316186743,10.51458934,7.109865938,16.1370606,65.64393017,69.03984719,66.45509956,59.63181187,355.0569146,739.7061445,781.5015998,896.1616968,117.7224193,129.8449075,153.0314391,163.2320811
mz1,nunu,n,u,M,n,u,L,12,4,-8.62598838,-7.969822408,-7.891175606,-8.348493517,0.0058,0.00387,0.00381,0.00051,0.08985,0.02417,0.03986,0.04886,17.01122661,18.32902935,18.54247828,19.6686429,64.61637791,65.42001753,64.85110506,64.02585096,1037.723237,964.4253835,955.8736018,1006.299145,137.082718,134.3629586,132.475729,130.9485627,-8.477018959,-8.387558215,2.861370605,-4.440749642,0.1158,0.06681,0.02189,NA,0.46049,0.31789,0.19753,NA,3.507064063,2.441542844,4.649848261,0.980559237,63.48232163,62.40230363,57.02037524,50.14358532,677.0225807,656.1848101,737.4899966,934.0369632,116.789578,121.3288779,123.7042409,105.5259784
mz1,nana,n,a,H,n,a,M,13,4,1.685299541,-0.30743292,0.249070673,-2.233598299,0.00546,0.00315,0.00302,0.00926,0.17537,0.02996,0.0246,0.09487,17.41636556,21.41501816,19.03535021,10.95732979,69.32771297,73.31816158,73.37119784,70.48072557,682.4629079,702.7316018,691.7951403,647.85587,152.5677072,153.3924012,153.102832,149.3274161,-11.3052863,-10.23879114,-8.336207946,-3.131249148,0.00411,0.0031,0.00491,0.03506,0.03056,0.01611,0.10777,0.22522,16.31373415,18.94993821,16.45385153,8.43320529,68.48650815,68.64846762,65.91099953,56.97450168,607.2295799,642.4828368,655.3598218,566.9595059,133.5496222,131.0549054,130.988027,128.6611081
mz1,nanu,n,a,H,n,u,H,14,4,3.029592424,2.249948359,0.807937163,1.115170731,0.00418,0.00491,0.00197,0.00369,0.16545,0.04675,0.04569,0.11287,17.39921384,16.62501108,20.06377325,17.61893441,68.41804126,72.50687831,72.95517012,68.97349161,719.5390948,723.1463558,710.8379083,669.2013569,155.9088988,157.5041535,159.2439803,160.7580017,1.480486954,1.172690037,4.99180112,12.42836736,0.00517,0.0019,0.00394,0.03087,0.03632,0.01963,0.08438,0.19592,20.0861039,23.58807948,18.32160844,13.46836967,66.5372729,66.54688623,64.45359798,56.62312745,743.3592674,759.49606,790.8299845,540.2944757,161.6804162,160.5222874,160.5105335,156.7021613
mz1,nanu,n,a,H,n,u,M,15,4,2.706810252,3.077976436,3.032245685,2.978922147,0.00491,0.0036,0.00311,0.00372,0.16508,0.02983,0.05764,0.12818,17.06212408,17.33060761,17.54429307,17.66715497,71.68428394,75.14583439,74.88061378,70.20772459,706.453853,726.9165553,710.2166718,658.6248164,159.4429209,159.7925261,161.0256808,160.4737427,-10.59572209,-9.623847407,-8.962934273,-5.480831813,0.00354,0.00254,0.00343,0.01336,0.0128,0.01474,0.07214,0.12695,19.712682,21.67057351,23.84520638,15.58591335,67.4550468,67.53430365,65.47247931,57.96671239,884.1004615,603.9667534,607.8984534,479.5060456,138.4888506,139.2301888,139.4456725,138.1972659
mz1,nina,n,i,H,n,a,H,16,4,3.321683851,4.751145851,3.888982423,2.032498978,0.00757,0.00325,0.00216,0.00464,0.02095,0.0175,0.01518,0.03103,14.44754815,15.89569525,17.70110418,16.73035153,66.09852707,67.50003976,67.31125093,65.49274415,436.486101,431.7051024,440.1839944,441.5772532,162.2818295,166.8958286,167.4139255,164.5054461,3.242484366,2.963847871,9.03052526,11.70534772,0.00391,0.00304,0.0147,0.02291,0.06243,0.02278,0.06051,0.16457,17.22427085,20.09558182,7.445989506,6.518490329,69.34098035,71.4365801,68.78672394,58.72983378,663.3613336,697.0063417,743.3998126,909.3708225,159.6531169,159.0226403,165.8893918,158.7142291
