,subj,block,trial,error,F0_error,carrier_word,target_word,target_start,target_end,target_dur,target_sylons,target_sylonsvoice,target_sylonsclass,target_vowel,target_tone,target_sylonsdur,target_voweldur,specTilt_1,specTilt_2,specTilt_3,specTilt_4,jitter_1,jitter_2,jitter_3,jitter_4,shimmer_1,shimmer_2,shimmer_3,shimmer_4,hnr_1,hnr_2,hnr_3,hnr_4,amp_1,amp_2,amp_3,amp_4,f1_1,f1_2,f1_3,f1_4,f2_1,f2_2,f2_3,f2_4,f3_1,f3_2,f3_3,f3_4,f0_1,f0_2,f0_3,f0_4
251,MM02,4,62,FALSE,FALSE,say,ne,0.87012727,1.325549602,0.455422332,n,,sonorant,e,H,0.136624553,0.31879778,8.578831492,2.349899686,4.41522767,23.11117069,0.00665,0.00565,0.00283,0.01276,0.02913,0.03848,0.09351,0.14364,17.13334764,19.0450385,20.7454538,19.1508363,69.19391762,68.82879214,64.33667302,55.2727683,345.2879138,342.4219222,264.7813066,185.0020724,2280.034682,2176.62942,2036.36932,2122.183849,2622.151374,2533.743089,2514.519847,2544.195037,145.701527,147.6360002,144.122264,147.7747258
252,MM02,4,63,FALSE,FALSE,say,to,1.465315535,1.815522018,0.350206483,t,,obstruent,o,H,0.012774221,0.337432261,-6.092039947,-0.172608097,0.90849132,18.43377059,0.00676,0.00507,0.00672,0.01165,0.02893,0.02123,0.08388,0.06501,23.03946434,24.04049621,19.48819878,21.91557818,69.24146263,68.6923978,62.81109143,56.30800175,362.4716904,327.5770232,391.7395942,327.5445724,840.1550798,554.4372052,1705.858929,2215.819451,2804.297906,2579.316791,3161.601839,3563.645355,158.3782525,152.165124,146.8849449,144.6079749
253,MM02,5,1,FALSE,FALSE,say,nO,1.09245869,1.301288555,0.208829865,n,,sonorant,O,L,0.111723978,0.097105887,-2.213148437,2.30981791,4.497251576,6.052072734,NA,NA,NA,NA,NA,NA,NA,NA,-3.034068869,-2.273885376,5.244321166,4.511763354,57.27114955,53.92041854,49.0699741,46.32494593,743.1957462,824.2073734,802.0462104,702.6845797,2323.274417,2422.018351,2312.516482,2159.030645,2965.276312,3073.508032,2986.784319,2894.153389,108.116048,101.535231,98.39588105,99.1152854
254,MM02,5,2,FALSE,FALSE,say,tO,1.515501202,1.795294132,0.279792929,t,,obstruent,O,H,0.011411017,0.268381912,1.384398342,1.69612553,4.576125416,19.48492011,0.01369,0.00572,0.08901,0.01074,0.02249,0.03705,0.2284,0.1081,12.61556418,17.03445281,6.802016159,15.28875211,68.61387821,66.78722501,59.98714248,54.66365638,534.294687,383.8265508,629.39703,875.277258,728.5123073,747.8283518,1756.427038,2534.397696,2803.291472,2747.408009,3172.523879,3188.471204,149.1000075,141.2124715,136.7216594,143.3688136
255,MM02,5,3,FALSE,FALSE,say,nE,0.96167125,1.373541713,0.411870464,n,,sonorant,E,H,0.138560171,0.273310293,8.806745149,8.43224045,8.915321306,17.88793036,0.00486,0.00471,0.00825,0.02441,0.03145,0.03731,0.04877,0.17891,14.01041892,15.90447345,16.6316548,14.67244444,68.87226121,68.03834628,64.90182246,57.81435398,1903.932603,1360.937222,978.5152539,1695.604503,2544.34188,2422.390915,2286.999513,2275.748935,3829.069909,3554.316062,3181.293459,3422.182657,142.5142407,144.1309423,141.0926661,143.1335252
256,MM02,5,4,FALSE,FALSE,say,li,0.961152371,1.152665239,0.191512868,l,,sonorant,i,L,0.089968048,0.101544819,3.092538397,0.213702917,3.28697429,-7.867263392,NA,NA,NA,NA,NA,NA,NA,NA,4.041465053,4.80620432,4.432427944,6.142225443,55.43432455,53.41979954,50.45937422,50.31907468,2311.551002,869.8322557,775.2370436,320.5527046,2661.115064,2402.957966,2354.043068,2323.117983,4106.454043,3091.809152,3373.740007,3332.259127,105.9927851,104.9542545,100.922362,93.26415488
257,MM02,5,5,FALSE,FALSE,say,ni,0.980568395,1.358818642,0.378250246,n,,sonorant,i,M,0.113710816,0.26453943,3.334481067,1.408233225,0.032086212,12.5559765,0.00462,0.01209,0.00639,0.04204,0.04802,0.04391,0.09234,0.2058,13.65119811,14.75308192,16.41263284,11.66494722,62.68033613,61.33914227,58.13368987,52.05203152,272.2866683,288.461764,313.5023036,456.4389145,2321.277624,2303.8245,2329.25864,2215.124336,2566.479516,2544.716429,2736.613823,2715.996423,126.4660726,124.8516537,124.4126915,134.9418527
258,MM02,5,6,FALSE,FALSE,say,te,1.000231688,1.306058578,0.30582689,t,,obstruent,e,M,0.02008003,0.28574686,0.65380205,-0.851112649,-2.976934364,13.32207035,0.02313,0.00429,0.00528,0.01717,0.06795,0.03142,0.10234,0.15865,15.89075362,21.90380485,24.15092999,10.88499887,65.59851703,64.09826608,61.22140108,52.45065798,317.3469089,354.3012586,358.6310696,300.9584448,2323.659993,2263.185713,2266.172385,2259.829538,2657.732728,3020.460658,2899.225261,2784.622834,134.4702245,125.1579369,122.2942376,125.4946758
259,MM02,5,7,FALSE,FALSE,say,te,1.296566209,1.609783477,0.313217268,t,,obstruent,e,H,0.018684278,0.29453299,-5.930348797,-2.624713282,1.679683986,20.50241996,0.00662,0.0024,0.00365,0.01525,0.03233,0.02646,0.04562,0.07784,17.25775254,23.64366354,20.71204311,17.02774555,70.45764047,70.41761454,66.91806591,61.1678671,357.8244762,315.5579679,281.5771117,530.5133202,2216.701864,2333.127333,2060.683116,2271.745352,2596.564059,2642.996223,2498.876369,2765.281876,156.8742271,150.3209943,148.8804146,148.3781146
260,MM02,5,8,FALSE,FALSE,say,nu,0.636854344,0.864547917,0.227693573,n,,sonorant,u,L,0.051403549,0.176290024,-2.51331989,1.61364733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.510911281,-4.894271445,-6.269621509,-3.611875377,55.25449043,48.58561372,42.90486459,43.6568279,302.342644,496.3431275,838.4417285,714.4984639,1986.61589,1737.785589,1904.879743,2081.242287,3581.867604,2904.700531,3089.424189,3299.143969,105.8982654,98.45631506,NA,NA
261,MM02,5,9,FALSE,FALSE,say,ta,0.809415439,1.065974726,0.256559287,t,,obstruent,a,M,0.010947471,0.245611816,1.612976551,2.676018773,-1.781468473,2.59775538,0.02277,0.00441,0.01163,NA,0.12352,0.06049,0.00838,NA,7.646565479,11.37065471,-2.141991669,-4.755085683,65.43033143,61.3946821,57.86605933,52.79990749,633.634751,638.3748832,605.6549263,815.1403322,1356.432756,1377.11412,1418.55558,1706.971317,2665.913467,2620.368481,2638.269474,2819.540283,129.4325334,124.3672011,117.6162672,116.4098588
262,MM02,5,10,FALSE,FALSE,say,tO,0.99894101,1.174583918,0.175642908,t,,obstruent,O,L,0.01459778,0.161045128,2.82991226,0.277784542,-0.424855577,-5.619773926,NA,NA,NA,NA,NA,NA,NA,NA,-5.866414335,-4.410537797,-4.723657773,-4.446048064,57.42424834,52.82104868,49.49840027,47.65513577,618.6153591,648.1221973,669.1405604,652.6200636,2361.351922,2202.907553,2599.829792,2586.745035,2975.092477,3145.535967,3697.587655,3650.142233,108.7490501,98.48494755,95.56940015,94.39739316
263,MM02,5,11,FALSE,FALSE,say,nu,1.338886486,1.787783648,0.448897162,n,,sonorant,u,H,0.16475481,0.284142353,17.07267868,11.37439348,14.4536923,20.58531185,0.00601,0.00898,0.00559,0.02521,0.04434,0.04379,0.08493,0.18737,22.47384085,22.6407096,24.34473709,19.02304262,67.71416672,66.39763478,65.11239856,55.81035778,374.7001259,397.1728729,225.9810015,217.6991291,1729.659096,2052.291728,1858.08721,1613.510551,3347.721522,3553.203289,3495.494023,2881.750875,152.0479029,151.5530059,149.8183628,154.3335344
264,MM02,5,12,FALSE,FALSE,say,tE,1.074988997,1.447061943,0.372072946,t,,obstruent,E,H,0.014174379,0.357898567,-0.2930688,2.347180334,8.303885695,17.15743987,0.01213,0.00623,0.01125,0.01992,0.0547,0.03917,0.09972,0.12904,14.7472357,17.14769417,11.97875873,10.40633832,69.74630364,66.81686204,61.75718058,52.78979595,393.3854989,398.2395434,1301.190941,1605.709252,1929.894065,1769.097804,2108.747409,2238.787863,2685.026218,2696.045406,2988.414318,3029.021437,146.839409,140.0417663,143.2911394,153.0472108
265,MM02,5,13,FALSE,FALSE,say,lo,0.969300019,1.322103723,0.352803703,l,,sonorant,o,H,0.116038427,0.236765276,0.627090781,-0.856713921,1.05694018,17.65619515,0.00544,0.00498,0.00792,0.00697,0.02872,0.0317,0.11245,0.12567,23.10737513,25.59720072,18.73784004,19.98524465,68.77592265,68.42570855,64.96487321,57.04783275,324.8525867,361.6488884,348.3417166,388.2266255,770.9010234,1445.949789,1331.867397,2029.511775,2537.717669,2981.831135,2913.24452,3378.144537,148.1011183,149.4420629,144.8510536,142.9571428
266,MM02,5,14,FALSE,FALSE,say,lu,1.953473503,2.222073901,0.268600398,l,,sonorant,u,M,0.114134644,0.154465754,6.169968864,4.262187884,1.856959124,3.584068991,0.00182,0.00643,0.004,0.00385,0.10767,0.06712,0.05202,0.22059,27.36225342,30.56924904,25.09328997,20.51912206,71.69330753,70.80032057,68.18447437,62.17012644,301.0828244,291.9329727,306.3590892,321.8394617,2517.275774,1024.748007,1027.311743,1422.829997,3428.261707,2688.303149,2654.12879,2671.733731,129.3419108,128.870902,126.652758,125.1081637
267,MM02,5,15,FALSE,FALSE,say,lO,1.997569695,2.287546309,0.289976613,l,,sonorant,O,M,0.114336469,0.175640145,4.858633551,1.676163475,2.127104916,1.977894067,0.00691,0.0105,NA,NA,0.08111,0.02921,NA,NA,8.479829821,11.17454093,2.718192262,8.304639613,66.98085479,66.76428669,62.75908392,55.3500433,620.044605,623.431572,650.0423341,620.7037925,1166.114795,1099.919907,991.8907887,900.9066475,2855.973938,2760.205487,2677.340593,2683.187132,127.4149148,122.5529638,120.0319774,119.7800765
268,MM02,5,16,FALSE,FALSE,say,tO,1.789542098,1.929739514,0.140197417,t,,obstruent,O,L,0.016144664,0.124052752,NA,-4.081749108,-11.35620846,-15.15100734,NA,0.10079,0.10974,NA,NA,NA,0.14473,NA,-1.58138927,-3.158121117,1.517674541,0.558370782,60.17360289,55.3950589,55.40497033,47.32733886,554.6074798,431.0903187,402.3016599,413.3331297,2574.995391,2019.007509,2040.737672,2428.153656,3451.338834,3283.591882,3350.974227,3539.103629,NA,90.09576496,85.05912351,81.76490913
269,MM02,5,17,FALSE,FALSE,say,ta,1.470327663,1.638514099,0.168186436,t,,obstruent,a,L,0.006051954,0.162134481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.866776742,-1.372538934,2.331874635,2.563771066,58.84891507,55.40699657,54.21077348,51.381287,601.7407582,642.460753,701.8264234,760.1703916,1355.461978,1370.716278,1370.397282,1381.934734,2762.415455,2642.900756,2693.439994,2693.473577,NA,NA,NA,NA
270,MM02,5,18,FALSE,FALSE,say,lE,1.611272327,1.90252438,0.291252053,l,,sonorant,E,L,0.128538469,0.162713584,NA,NA,-4.890889052,-3.293337271,NA,NA,0.14427,NA,NA,NA,NA,NA,-0.766648894,3.159991209,3.161671829,5.623141554,55.78870266,56.58355925,55.47735973,52.13350485,533.0831168,567.7100187,577.3032477,689.3708126,1904.660045,1947.428581,1970.280508,1931.927785,2602.990529,2493.002398,2355.386599,2290.973718,NA,NA,80.41216639,79.34014073
271,MM02,5,19,FALSE,FALSE,say,lO,1.568801324,1.799388825,0.230587501,l,,sonorant,O,H,0.053657654,0.176929847,5.255696238,5.383845887,8.75251898,19.91401051,0.00141,0.00766,0.00542,0.00217,0.02851,0.02684,0.14755,0.15019,20.8549039,18.68274924,17.02669432,16.25387326,67.04082768,65.2941168,61.59677777,55.54587444,424.0875661,532.0786177,786.4579575,725.3489007,1246.52847,1280.587212,1773.943289,1886.883701,2725.681417,2804.291778,2757.281217,2746.362892,145.271774,143.2531087,139.3739927,139.654999
272,MM02,5,20,FALSE,FALSE,say,lO,1.418325882,1.584489796,0.166163914,l,,sonorant,O,L,0.078647337,0.087516577,-41.77517411,-12.30251907,-9.413498736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.371642954,-0.007511408,NA,57.35347102,55.97017493,52.14457443,49.78012863,NA,579.9637025,673.0797945,NA,NA,1132.789719,897.2479565,NA,NA,2639.749383,2559.548472,NA,86.56609506,82.56858635,81.43311705,NA
273,MM02,5,21,FALSE,FALSE,say,nO,1.734443236,2.103067519,0.368624283,n,,sonorant,O,H,0.120147056,0.248477227,8.983054339,7.064064092,9.720415552,18.81866209,0.00608,0.00655,0.00507,0.01856,0.03107,0.04275,0.09847,0.11744,20.30549003,20.37774658,18.40002868,18.63349564,69.25518266,67.25288129,63.70126563,57.26250023,918.5120229,709.6961518,910.1030543,1206.866807,2348.65655,1824.434842,2213.851382,2370.423919,3372.550366,3025.304164,3188.813257,3144.199985,134.8262928,134.5805801,134.9706366,137.4750272
274,MM02,5,22,FALSE,FALSE,say,to,1.394625423,1.646542038,0.251916615,t,,obstruent,o,M,0.022168604,0.22974801,2.753937654,-0.584299798,3.974565327,0.880006714,0.04892,NA,NA,NA,0.13647,NA,NA,NA,-6.103049311,-7.474860643,-11.05761296,NA,62.55756135,61.26040527,57.11776409,51.37726295,350.6239298,382.5530723,485.9134392,597.0304921,1376.514789,1439.746753,1541.336557,2328.585373,2969.62145,2985.136555,3129.950829,3392.911617,124.4778368,113.739635,111.2710226,110.1107539
275,MM02,5,23,FALSE,FALSE,say,ti,1.061122242,1.285881532,0.224759291,t,,obstruent,i,L,0.120932431,0.103826859,-4.02142574,-7.651947005,-6.326453322,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.450486881,4.09569279,3.391123144,1.651293427,53.07217187,53.37403095,51.80918814,49.18566054,60.63434152,147.0939717,1592.093011,2195.33834,2163.784701,2145.216498,2920.140553,3327.486634,3158.657661,3268.058929,3605.718743,3587.911361,93.40695676,94.00719985,95.58568933,NA
276,MM02,5,24,FALSE,FALSE,say,nO,1.254091964,1.622759296,0.368667332,n,,sonorant,O,M,0.121016309,0.247651024,2.680776391,-0.61259953,0.918983511,8.874668912,0.00926,NA,NA,0.05467,NA,NA,NA,0.25829,2.583207387,-7.045774994,0.917733761,4.984815357,60.14807249,58.89768897,55.20944418,50.81854847,724.2669463,662.4883073,543.5525114,524.1662022,1058.798122,1019.54716,1207.152786,1670.724632,2650.587226,2774.605474,2840.937786,2817.900762,117.4749621,113.5461272,110.36231,114.8921874
277,MM02,5,25,FALSE,FALSE,say,ne,1.215898418,1.480724404,0.264825986,n,,sonorant,e,L,0.120855166,0.14397082,-1.657697881,-6.966137233,-6.697489209,2.142020664,NA,NA,NA,NA,NA,NA,NA,NA,1.085552215,0.1543989,0.47879357,2.067457125,54.7828912,52.85238463,49.25844713,45.92624401,518.6137804,478.5263898,446.737672,414.7589947,2120.660167,2176.111587,2034.001884,2061.622958,2665.416128,2710.636122,2643.399666,2631.989052,93.71113396,90.46859395,89.01233389,88.52788727
278,MM02,5,26,FALSE,FALSE,say,le,1.768218714,2.07351345,0.305294736,l,,sonorant,e,M,0.052861085,0.252433651,3.692481481,1.151135169,3.439107077,8.115397247,0.01179,NA,NA,0.04312,0.0771,NA,NA,NA,4.540651945,8.006235921,1.090082656,8.818876229,60.78138108,60.53109277,57.41991654,52.43985701,352.8409663,354.8133088,364.9248083,270.5612002,1936.928243,1969.206881,1937.778554,2001.105538,2682.503397,2731.387736,2773.409134,2728.152871,113.6485266,111.6759741,110.3496614,111.7197738
279,MM02,5,27,FALSE,FALSE,say,to,1.426747489,1.703485697,0.276738208,t,,obstruent,o,H,0.028680487,0.248057721,9.464603289,7.709823958,9.663641912,19.07065552,0.03754,0.00404,0.00685,0.01699,0.06015,0.06023,0.04233,0.11349,17.06397458,28.08713364,24.24961895,14.71861462,65.62199774,63.63706204,59.16753239,54.81242874,402.5471235,376.3218127,317.3488516,257.5681656,2687.927688,2220.204454,2265.552716,2098.955183,3412.698198,3352.654535,3325.956352,3360.852268,150.2987551,137.5102153,136.872977,140.8088522
280,MM02,5,28,FALSE,FALSE,say,le,2.030213498,2.221125614,0.190912116,l,,sonorant,e,L,0.083904997,0.107007119,-5.38978723,-7.24345994,-4.505101585,-6.820764025,0.03412,0.04456,NA,NA,NA,0.11507,NA,NA,3.243952694,3.50726787,2.928772114,2.779566074,56.36731365,54.29393096,52.77678097,48.79638781,256.2422182,284.1169145,646.65292,354.49124,2070.504104,2099.033736,2259.568681,2167.848333,2743.604469,2921.454948,3181.095905,2783.979269,88.89096524,85.19473033,81.95689241,81.02785045
281,MM02,5,29,FALSE,FALSE,say,li,0.819336373,1.176008392,0.356672019,l,,sonorant,i,H,0.09288949,0.263782529,4.922567376,5.815403187,8.003774857,13.70303223,0.01902,0.00556,0.00828,0.04716,0.1373,0.03663,0.1256,0.2285,19.46784028,22.8369575,18.50934012,10.05719435,64.35604616,65.90901276,61.13526778,50.49593028,223.3402621,220.2851293,190.2149786,1081.635354,2052.104462,2292.719362,2200.996008,2545.368369,2844.610682,2911.454272,3024.455657,3417.284458,129.8727065,135.5446048,134.5414227,134.0767105
282,MM02,5,30,FALSE,FALSE,say,no,0.891006788,1.223464223,0.332457435,n,,sonorant,o,M,0.11497583,0.217481605,4.005636,3.918435502,2.369103184,5.754860544,0.0509,NA,NA,NA,0.10429,NA,NA,NA,9.605172398,5.410008929,-14.21368139,NA,62.01779591,61.37852807,58.10253294,53.99659775,588.7530725,523.2105546,507.2750306,669.4182323,1698.251468,641.214335,1221.95221,1934.723222,3235.538455,2910.724632,3182.364819,3647.299852,118.0281783,115.9282703,114.5708002,113.2777932
283,MM02,5,31,FALSE,FALSE,say,nE,1.092364025,1.422421463,0.330057438,n,,sonorant,E,L,0.11290225,0.217155188,9.50904027,-1.911393641,-12.8065764,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.834718522,0.882895212,3.731099399,3.103375637,56.20651985,54.22117823,54.76746025,51.42613233,643.5469545,663.3113241,675.087698,694.446412,1962.318011,1988.117843,1972.672571,1930.35899,2594.160299,2489.701435,2336.604414,2318.182537,102.6841173,90.80587284,88.29802789,NA
284,MM02,5,32,FALSE,FALSE,say,te,1.191480037,1.378559408,0.187079371,t,,obstruent,e,L,0.037084553,0.149994818,NA,-12.86201139,-13.23690087,-14.08287264,NA,0.03538,0.0424,NA,NA,0.47033,0.07361,NA,5.02286835,5.257923374,5.391041214,3.020744086,58.09478478,56.20195031,53.27430418,50.23459254,324.5544857,353.2512526,358.9937857,381.4826202,2087.931075,2098.54906,2120.768867,2118.48384,2583.17487,2534.352647,2584.734708,2576.803713,NA,90.83089301,87.40545538,85.36441441
285,MM02,5,33,FALSE,FALSE,say,tE,2.189894938,2.499336915,0.309441976,t,,obstruent,E,M,0.013764391,0.295677585,9.21698435,0.785733416,0.344092498,7.161910761,0.01356,NA,NA,0.02787,0.12594,NA,NA,0.15207,8.364589321,-0.111879247,0.911150575,4.402209131,64.53609577,62.74342246,59.19921426,54.21604828,462.2678864,573.0403245,548.0521755,880.1669692,1824.399349,1939.229365,1970.168982,2019.901128,2624.631574,2649.895398,2812.937208,2854.407524,126.3104687,118.0532506,113.1028026,117.6674267
286,MM02,5,34,FALSE,FALSE,say,nO,1.005746394,1.265825886,0.260079492,n,,sonorant,O,L,0.112187525,0.147891967,6.047021181,8.457379918,-4.552650488,-10.97728105,NA,NA,NA,0.00803,NA,NA,NA,0.59171,-5.309318473,-4.492061498,-3.717727189,3.624947861,58.79498521,54.79863459,52.61211518,51.19078365,588.8330878,895.1610458,620.352179,489.0178225,1847.170608,2496.146232,2322.435456,1725.998112,2629.627019,3402.854871,3283.048246,3070.870857,106.240953,97.56066618,91.30325836,90.58242184
287,MM02,5,35,FALSE,FALSE,say,lO,0.740611412,0.900511869,0.159900457,l,,sonorant,O,L,0.059066874,0.100833583,-3.459236581,-11.26328552,-18.78851177,-9.835910875,NA,0.07891,0.08157,0.11647,NA,NA,0.25105,NA,2.508424772,0.206792643,4.902993992,3.334214417,55.30607857,55.93268972,53.00315124,47.15807796,385.2684298,378.5577298,366.693411,379.1358548,1548.814239,1501.213033,1324.976271,1326.382341,2610.440797,2553.156795,2590.243729,2745.061745,94.75411605,91.04169609,87.07246181,84.10240073
288,MM02,5,36,FALSE,FALSE,say,na,1.56558452,1.92169018,0.35610566,n,,sonorant,a,M,0.111043701,0.24506196,1.243936179,-0.423264843,-0.821622254,3.721069402,0.00572,NA,NA,0.0575,0.05457,NA,NA,0.1513,2.455438904,3.015592048,4.33987931,4.295327224,62.39170932,61.75217116,58.33180446,51.97759569,706.4039313,662.8314485,624.4334377,789.9643282,1474.210009,1397.131313,1516.303525,1893.075038,2863.556607,2826.986162,2786.180556,3094.125578,117.0667527,115.0185724,110.5977265,110.8960693
289,MM02,5,37,FALSE,FALSE,say,ne,2.557651576,2.948040854,0.390389278,n,,sonorant,e,H,0.135255909,0.255133369,8.373734511,3.975907278,7.911424429,20.61222738,0.00924,0.00431,0.00684,0.01453,0.05318,0.03542,0.07344,0.19089,16.04491382,20.62602695,16.76264879,16.97068904,68.6859654,68.8974573,64.49892298,57.52103677,301.0787955,357.0766241,282.9885726,154.6865775,2078.507785,2161.788493,2126.822994,2012.330107,2613.70522,2508.020395,2642.965463,2669.570638,137.4709574,141.303544,139.8303601,143.7865276
290,MM02,5,38,FALSE,FALSE,say,le,0.691906406,1.03714497,0.345238563,l,,sonorant,e,H,0.09142162,0.253816943,5.466149645,5.753010054,13.87476812,20.26839799,0.00526,0.00481,0.01379,0.00843,0.03982,0.0714,0.09878,0.08218,18.25393914,16.91158619,15.57641492,18.4295287,68.98031953,67.13796814,61.31755399,55.79926606,348.416073,342.616016,260.2794355,116.507868,1982.819923,2099.34899,1955.962949,1897.844195,2820.660478,2892.498397,2772.323309,2561.917858,138.6525865,134.6127254,135.0198282,139.809982
291,MM02,5,39,FALSE,FALSE,say,tE,0.777418211,1.004242164,0.226823953,t,,obstruent,E,L,0.057085651,0.169738302,3.204797646,-12.56665483,-4.389430875,-8.148610379,NA,0.06897,NA,NA,NA,0.22897,NA,NA,0.717495728,0.932220884,0.321938813,3.411255754,59.62509321,55.64040709,52.09743338,51.57809466,516.3867757,527.2768173,573.030698,571.2156273,1924.262379,1943.364886,1910.458324,1947.943338,2527.615424,2475.189039,2506.555166,2454.524652,98.52045752,91.80775532,90.3583298,91.63577259
292,MM02,5,40,FALSE,FALSE,say,na,1.106651811,1.500446588,0.393794777,n,,sonorant,a,H,0.154487721,0.239307056,12.1591343,10.88192743,8.84657868,24.75385937,0.01022,0.01033,0.014,0.00564,0.05615,0.0342,0.08929,0.1633,14.98304242,15.50167625,13.91427439,16.7711395,66.63346686,66.33263608,62.16097549,57.2201947,1097.102933,528.493691,559.1509503,1597.554855,2739.834055,1774.41245,1615.896103,3083.483662,3317.209309,3271.098623,3014.889486,3354.902167,137.1240424,137.3897996,135.9703844,140.4246358
293,MM02,5,41,FALSE,FALSE,say,ta,0.932461918,1.228860015,0.296398097,t,,obstruent,a,H,0.021734498,0.274663599,8.469351388,7.131054845,12.4586822,21.66973224,0.01443,0.00363,0.01442,0.01523,0.05704,0.06261,0.06132,0.12361,10.84927686,13.23152754,13.03468814,14.30594141,66.05989471,62.19615484,59.32114525,54.82139605,487.7573552,615.796875,841.5520129,1473.005712,1329.765344,1442.553935,1755.406422,2690.549868,2799.459589,2896.357026,3139.868161,3413.17902,140.2197169,131.7536648,134.4963949,140.2036874
294,MM02,5,42,FALSE,FALSE,say,tu,1.077143828,1.360066718,0.28292289,t,,obstruent,u,M,0.102594043,0.180328847,11.17961247,2.682579498,1.732516227,9.885434965,0.04995,NA,NA,NA,0.06542,NA,NA,NA,11.79822856,NA,NA,NA,57.838366,56.10465553,54.18694249,50.66932965,241.677595,268.2969462,257.4582252,176.2183155,1555.376498,1598.114513,1374.744835,1452.735152,2610.772303,2994.795323,3008.41132,3177.439647,125.7325942,115.5495773,112.65077,118.4790979
295,MM02,5,43,FALSE,FALSE,say,ti,1.115889319,1.455355389,0.33946607,t,,obstruent,i,H,0.074991005,0.264475065,4.573344801,7.582048085,6.832623139,15.19436113,0.01697,0.0057,0.00364,0.01941,0.07105,0.08065,0.07445,0.19248,19.00905978,21.24819605,18.78740696,14.52032755,67.17324763,65.76918318,59.74546504,53.65135923,239.6290778,217.7641237,222.4488102,175.6811174,2249.087255,2419.345225,2453.617052,2369.246297,3171.12628,3117.728104,3220.179172,3187.938624,146.768176,135.8925738,131.9899919,135.1185107
296,MM02,5,44,FALSE,FALSE,say,la,0.869658683,1.231537089,0.361878405,l,,sonorant,a,H,0.118333331,0.243545074,7.822185741,7.194208348,9.566644637,21.39629957,0.01686,0.00541,0.0149,0.03215,0.04916,0.0549,0.08878,0.14919,11.78966433,11.99489468,9.191846558,8.283578125,64.3737031,61.36128727,57.72597934,52.01083081,592.9663905,596.6752288,712.8485464,1323.38024,1380.250782,1506.639817,1763.374704,2094.645993,2596.025648,2657.139471,3107.764469,3337.69011,134.0920458,130.7930019,128.6945971,132.0820874
297,MM02,5,45,FALSE,FALSE,say,lE,4.116313369,4.457121581,0.340808212,l,,sonorant,E,M,0.121074031,0.219734181,3.307608058,2.436832599,2.374225094,12.00791209,NA,NA,0.01119,0.0572,NA,NA,0.10324,0.30425,0.596461872,1.77258816,3.493925395,3.990294785,62.94766951,60.31354981,56.20741609,53.17786972,490.0671793,454.086296,417.0346743,392.9440511,1956.039816,1960.212909,1899.184398,1819.80057,2645.463457,2578.142188,2671.434524,2720.300541,116.9725736,115.8561775,114.4994993,114.0684465
298,MM02,5,46,FALSE,FALSE,say,li,1.506417094,1.82644386,0.320026766,l,,sonorant,i,M,0.107059511,0.212967254,3.172582352,1.059822594,2.525557126,14.15764353,0.04711,NA,NA,0.0421,0.54512,NA,NA,0.17492,NA,12.85389677,13.53093397,11.46349283,60.87048162,60.8579851,57.8585194,52.26709661,255.2471855,237.0028562,222.2261328,1052.315758,1953.240522,1991.346299,2047.604396,2694.777252,2877.245727,3127.616377,3254.728143,3520.886672,118.2715448,115.6066363,116.3134888,125.706686
299,MM02,5,47,FALSE,FALSE,say,nu,0.949657376,1.267896977,0.318239601,n,,sonorant,u,M,0.127421793,0.190817808,2.602212824,0.185847536,-2.788487018,4.44413407,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.73827581,-5.024751083,-11.52561013,60.41843389,58.92184505,55.80469265,52.88946034,539.8842993,542.4487328,310.9705386,302.8817885,1931.746449,1536.30604,1372.179178,1537.322517,3111.477969,3227.502551,3044.187188,3140.314083,118.6815951,116.7651248,112.585886,116.0288834
300,MM02,5,48,FALSE,FALSE,say,ne,0.863509632,1.224935936,0.361426304,n,,sonorant,e,M,0.13066833,0.230757974,2.17023204,0.574618724,1.229133884,8.574769129,0.01244,0.01055,0.01175,0.0268,0.03396,0.03893,NA,0.10025,11.61597269,10.30962047,8.456446013,7.232190183,62.60720514,62.07534419,59.42924474,53.76195493,378.5248681,352.2661208,312.7103627,287.0570426,2146.401884,2163.062293,2148.220304,2113.363236,2703.68877,2666.566887,2712.097279,2683.462906,120.9958894,120.0257075,118.156128,116.4688693
301,MM02,5,49,FALSE,FALSE,say,lu,0.765359821,0.95772566,0.192365839,l,,sonorant,u,L,0.080899315,0.111466524,-10.55878078,-11.06217134,-14.77351816,-10.39902592,NA,0.19303,0.05225,NA,NA,NA,0.25603,NA,-7.070294398,-2.92515861,-0.24885254,-4.882009095,51.71255009,50.1989812,48.23707438,46.35267275,415.0303998,384.248456,386.6412732,385.2030431,1679.56335,1605.985002,1523.365547,1490.122388,2942.807359,3074.346954,3168.486186,3222.527002,90.58592909,87.41231447,82.72835041,79.85807755
